data;estado;municipio;confirmados;obitos;populacao
44008;MG;Capelinha;4;0;37784
44008;MG;Caraí;4;0;23685
44008;MG;Carmo da Cachoeira;4;0;12170
44008;MG;Cipotânea;4;0;6787
44008;MG;Conceição do Rio Verde;4;0;13638
44008;MG;Coroaci;4;0;9991
44008;MG;Delfinópolis;4;0;7114
44008;MG;Divino das Laranjeiras;4;1;4979
44008;MG;Entre Rios de Minas;4;0;15298
44008;MG;Guimarânia;4;0;8039
44008;MG;Ibiracatu;4;0;5400
44008;MG;Itaipé;4;0;12760
44008;MG;Itamarandiba;4;0;34735
44008;MG;Jeceaba;4;0;4912
44008;MG;Jequitibá;4;0;5211
44008;MG;Lontra;4;1;9661
44008;MG;Maripá de Minas;4;0;2973
44008;MG;Nazareno;4;0;8608
44008;MG;Olaria;4;0;1747
44008;MG;Pedra Dourada;4;0;2504
44008;MG;Piracema;4;0;6409
44008;MG;Piranguçu;4;0;5472
44008;MG;Resende Costa;4;0;11500
44008;MG;Rio Espera;4;1;5474
44008;MG;Rio Vermelho;4;0;12846
44008;MG;Santa Bárbara do Tugúrio;4;0;4430
44008;MG;São Geraldo;4;0;12366
44008;MG;São Geraldo da Piedade;4;1;3962
44008;MG;São João do Oriente;4;2;7498
44008;MG;São Tiago;4;0;10941
44008;MG;Sardoá;4;0;6300
44008;MG;Senador Cortes;4;0;2005
44008;MG;Senador José Bento;4;0;1502
44008;MG;Serrania;4;0;7669
44008;MG;Taparuba;4;0;3110
44008;MG;Volta Grande;4;0;5252
44008;MG;Wenceslau Braz;4;0;2552
44008;MT;Alto Taquari;4;1;10847
44008;MT;Barão de Melgaço;4;0;8564
44008;MT;Denise;4;0;9462
44008;MT;Jauru;4;1;8793
44008;MT;Nortelândia;4;0;5989
44008;MT;Porto Estrela;4;1;2963
44008;MT;Santa Rita do Trivelato;4;0;3429
44008;PI;Acauã;4;0;7084
44008;PI;Assunção do Piauí;4;0;7846
44008;PI;Buriti dos Montes;4;1;8244
44008;PI;Cajazeiras do Piauí;4;0;3559
44008;PI;Colônia do Gurguéia;4;1;6484
44008;PI;Coronel José Dias;4;0;4682
44008;PI;Jatobá do Piauí;4;0;4865
44008;PI;Lagoa do Sítio;4;0;5177
44008;PI;Patos do Piauí;4;0;6392
44008;PI;Ribeira do Piauí;4;0;4477
44008;PI;Santa Cruz do Piauí;4;0;6240
44008;PI;Santana do Piauí;4;0;4634
44008;PI;São Gonçalo do Gurguéia;4;0;3041
44008;PI;Vera Mendes;4;0;3077
44008;RS;Campo Novo;4;0;4484
44008;RS;Candiota;4;0;9584
44008;RS;Canudos do Vale;4;0;1716
44008;RS;Capão do Leão;4;0;25354
44008;RS;Colorado;4;0;3175
44008;RS;Coronel Bicaco;4;0;7325
44008;RS;Ernestina;4;0;3168
44008;RS;Ipê;4;0;6640
44008;RS;Pinto Bandeira;4;1;3003
44008;RS;Rondinha;4;0;5130
44008;RS;Roque Gonzales;4;0;6847
44008;RS;Salvador do Sul;4;0;7799
44008;RS;Sério;4;0;1962
44008;RS;Tapes;4;0;17300
44008;RS;Vanini;4;0;2113
44008;RS;Vera Cruz;4;0;26863
44008;RS;Victor Graeff;4;0;2882
44008;SC;Alfredo Wagner;4;0;10036
44008;SC;Coronel Martins;4;0;2549
44008;SC;Correia Pinto;4;0;12795
44008;SC;Itaiópolis;4;2;21669
44008;SC;Paraíso;4;0;3437
44008;SC;Paulo Lopes;4;0;7494
44008;SC;Pedras Grandes;4;1;3976
44008;SC;Rodeio;4;1;11551
44008;SC;Sul Brasil;4;0;2461
44008;SC;Treviso;4;0;3929
44008;SC;Treze de Maio;4;0;7081
44008;SC;União do Oeste;4;0;2464
44008;SC;Vargeão;4;0;3573
44008;SP;Alfredo Marcondes;4;2;4166
44008;SP;Anhumas;4;0;4115
44008;SP;Aparecida d'Oeste;4;0;4196
44008;SP;Arealva;4;0;8560
44008;SP;Avanhandava;4;0;13649
44008;SP;Brejo Alegre;4;0;2865
44008;SP;Euclides da Cunha Paulista;4;0;9371
44008;SP;Getulina;4;0;11409
44008;SP;Iacanga;4;0;11710
44008;SP;Itapirapuã Paulista;4;0;4241
44008;SP;Joanópolis;4;0;13220
44008;SP;João Ramalho;4;0;4523
44008;SP;Macedônia;4;0;3698
44008;SP;Monteiro Lobato;4;0;4653
44008;SP;Murutinga do Sul;4;0;4486
44008;SP;Nuporanga;4;1;7432
44008;SP;Paulistânia;4;0;1833
44008;SP;Pedrinhas Paulista;4;1;3093
44008;SP;Quintana;4;0;6638
44008;SP;Ribeira;4;0;3340
44008;SP;Ribeirão dos Índios;4;1;2225
44008;SP;Santa Clara d'Oeste;4;0;2115
44008;SP;Zacarias;4;0;2718
44007;MS;Angélica;4;0;10780
44007;MS;Corguinho;4;0;5947
44007;MS;Juti;4;0;6712
44007;MS;Tacuru;4;0;11552
44007;PR;Califórnia;4;0;8570
44007;PR;Campina da Lagoa;4;1;14202
44007;PR;Enéas Marques;4;0;5961
44007;PR;Engenheiro Beltrão;4;0;14000
44007;PR;Faxinal;4;0;17251
44007;PR;Figueira;4;0;7770
44007;PR;Iguatu;4;0;2256
44007;PR;Itambaracá;4;0;6582
44007;PR;Jaboti;4;0;5274
44007;PR;Mallet;4;1;13630
44007;PR;Mauá da Serra;4;0;10601
44007;PR;Nova Olímpia;4;0;5806
44007;PR;Piên;4;0;12746
44007;PR;Prado Ferreira;4;0;3753
44007;PR;Rebouças;4;0;14899
44007;PR;Santa Cecília do Pavão;4;0;3334
44007;PR;Teixeira Soares;4;1;12367
44007;RN;Ipueira;4;0;2241
44007;RN;Venha-Ver;4;1;4177
44007;TO;Arapoema;4;0;6643
44007;TO;Arraias;4;0;10567
44007;TO;Divinópolis do Tocantins;4;0;6900
44007;TO;Monte do Carmo;4;0;7947
44006;RO;Corumbiara;4;0;7391
44006;RO;Teixeirópolis;4;0;4308
44003;PB;Brejo dos Santos;4;0;6449
44003;PB;Nazarezinho;4;1;7301
44003;PB;Parari;4;0;1771
44003;PB;São Sebastião do Umbuzeiro;4;0;3489
44003;PB;Sossêgo;4;0;3555
44003;PB;Vieirópolis;4;0;5348
44008;AL;Inhapi;3;0;18385
44008;BA;Antas;3;0;19291
44008;BA;Boninal;3;0;14368
44008;BA;Caraíbas;3;0;8951
44008;BA;Chorrochó;3;0;11177
44008;BA;Cipó;3;0;17300
44008;BA;Pé de Serra;3;0;13578
44008;BA;Piritiba;3;0;24755
44008;BA;São José do Jacuípe;3;0;10462
44008;BA;Souto Soares;3;0;16979
44008;BA;Utinga;3;1;19178
44008;BA;Várzea da Roça;3;1;14104
44008;GO;Amaralina;3;0;3812
44008;GO;Araçu;3;0;3522
44008;GO;Bom Jardim de Goiás;3;0;8841
44008;GO;Brazabrantes;3;0;3703
44008;GO;Caiapônia;3;0;18913
44008;GO;Cavalcante;3;0;9709
44008;GO;Cromínia;3;0;3486
44008;GO;Faina;3;0;6627
44008;GO;Goiandira;3;1;5600
44008;GO;Itajá;3;0;4539
44008;GO;Itapirapuã;3;0;4997
44008;GO;Ivolândia;3;0;2370
44008;GO;Jesúpolis;3;0;2490
44008;GO;Matrinchã;3;0;4351
44008;GO;Mozarlândia;3;0;15659
44008;GO;Mutunópolis;3;0;3778
44008;GO;Novo Brasil;3;0;2913
44008;GO;Santa Tereza de Goiás;3;0;3355
44008;GO;Santo Antônio da Barra;3;0;4821
44008;MA;Amapá do Maranhão;3;0;6962
44008;MG;Alfredo Vasconcelos;3;1;6907
44008;MG;Alto Caparaó;3;0;5847
44008;MG;Alvorada de Minas;3;0;3606
44008;MG;Arantina;3;0;2795
44008;MG;Arinos;3;0;17875
44008;MG;Berilo;3;0;11932
44008;MG;Brasilândia de Minas;3;0;16538
44008;MG;Cabeceira Grande;3;0;6949
44008;MG;Cambuquira;3;0;12814
44008;MG;Campestre;3;0;21055
44008;MG;Caranaíba;3;0;3183
44008;MG;Conceição dos Ouros;3;0;11638
44008;MG;Córrego Danta;3;0;3215
44008;MG;Córrego Novo;3;0;2771
44008;MG;Desterro de Entre Rios;3;0;7243
44008;MG;Dom Bosco;3;0;3677
44008;MG;Espírito Santo do Dourado;3;0;4692
44008;MG;Estrela do Sul;3;0;7978
44008;MG;Felixlândia;3;0;15336
44008;MG;Goiabeira;3;1;3353
44008;MG;Guapé;3;0;14245
44008;MG;Inimutaba;3;0;7515
44008;MG;Itapagipe;3;0;15243
44008;MG;Itaverava;3;0;5419
44008;MG;Itueta;3;0;6051
44008;MG;Itumirim;3;0;6023
44008;MG;Jacinto;3;0;12326
44008;MG;Juramento;3;0;4331
44008;MG;Laranjal;3;0;6810
44008;MG;Materlândia;3;1;4459
44008;MG;Minas Novas;3;0;31484
44008;MG;Montalvânia;3;0;14877
44008;MG;Monte Formoso;3;0;4906
44008;MG;Ninheira;3;0;10295
44008;MG;Orizânia;3;1;8018
44008;MG;Padre Carvalho;3;0;6378
44008;MG;Piedade de Caratinga;3;0;8566
44008;MG;Prados;3;0;9031
44008;MG;Romaria;3;0;3533
44008;MG;Rosário da Limeira;3;0;4594
44008;MG;Sabinópolis;3;0;15470
44008;MG;São João da Ponte;3;1;25165
44008;MG;São José do Divino;3;0;3860
44008;MG;São José do Goiabal;3;0;5420
44008;MG;São José do Mantimento;3;0;2791
44008;MG;São Pedro do Suaçuí;3;1;5246
44008;MG;São Sebastião da Vargem Alegre;3;0;3007
44008;MG;São Sebastião do Rio Preto;3;0;1506
44008;MG;São Tomás de Aquino;3;1;7021
44008;MG;São Vicente de Minas;3;0;7753
44008;MG;Sem-Peixe;3;0;2633
44008;MG;Senhora dos Remédios;3;0;10459
44008;MG;Silveirânia;3;0;2261
44008;MG;Simão Pereira;3;0;2615
44008;MG;Teixeiras;3;0;11661
44008;MG;Varjão de Minas;3;1;7036
44008;MG;Virgolândia;3;0;5380
44008;PE;Iati;3;0;19197
44008;PE;Santa Cruz;3;0;15398
44008;PE;Santa Cruz da Baixa Verde;3;0;12592
44008;PE;Terra Nova;3;1;10096
44008;PI;Alvorada do Gurguéia;3;0;5419
44008;PI;Avelino Lopes;3;0;11289
44008;PI;Betânia do Piauí;3;0;6205
44008;PI;Currais;3;0;4954
44008;PI;Fartura do Piauí;3;0;5307
44008;PI;Jerumenha;3;0;4452
44008;PI;Milton Brandão;3;0;6613
44008;PI;Novo Santo Antônio;3;0;2991
44008;PI;Palmeira do Piauí;3;0;5043
44008;PI;Prata do Piauí;3;0;3151
44008;PI;Santa Rosa do Piauí;3;0;5257
44008;PI;Santo Antônio de Lisboa;3;0;6415
44008;PI;Santo Inácio do Piauí;3;0;3798
44008;PI;São Francisco de Assis do Piauí;3;0;5755
44008;PI;São Miguel da Baixa Grande;3;0;2452
44008;PI;São Miguel do Tapuio;3;0;17662
44008;RS;Bossoroca;3;0;6279
44008;RS;Cambará do Sul;3;0;6431
44008;RS;Cerro Largo;3;0;14133
44008;RS;Dois Lajeados;3;0;3400
44008;RS;Dom Feliciano;3;0;15414
44008;RS;Esmeralda;3;1;3282
44008;RS;Jaboticaba;3;0;3810
44008;RS;Lajeado do Bugre;3;0;2564
44008;RS;Manoel Viana;3;1;7299
44008;RS;Mato Castelhano;3;1;2540
44008;RS;Mormaço;3;0;3085
44008;RS;Palmitinho;3;0;7057
44008;RS;Pouso Novo;3;0;1639
44008;RS;Rosário do Sul;3;0;39422
44008;RS;Santa Bárbara do Sul;3;0;7994
44008;RS;São João da Urtiga;3;0;4657
44008;RS;São José do Sul;3;0;2408
44008;RS;São Miguel das Missões;3;0;7673
44008;RS;São Valentim do Sul;3;0;2242
44008;RS;Selbach;3;0;5100
44008;RS;Vista Alegre do Prata;3;0;1561
44008;RS;Vista Gaúcha;3;0;2851
44008;SC;Laurentino;3;0;6970
44008;SC;Lontras;3;0;12130
44008;SC;Rio do Oeste;3;0;7489
44008;SC;Santa Helena;3;0;2223
44008;SC;Trombudo Central;3;0;7360
44008;SC;Vidal Ramos;3;0;6338
44008;SP;Alto Alegre;3;1;4099
44008;SP;Analândia;3;0;4995
44008;SP;Barbosa;3;0;7402
44008;SP;Bastos;3;0;20953
44008;SP;Bento de Abreu;3;0;2980
44008;SP;Caconde;3;0;18985
44008;SP;Caiuá;3;0;5874
44008;SP;Glicério;3;0;4815
44008;SP;Guaraçaí;3;0;8323
44008;SP;Iaras;3;0;9240
44008;SP;Icém;3;0;8243
44008;SP;Mombuca;3;0;3493
44008;SP;Ocauçu;3;0;4289
44008;SP;Pracinha;3;0;4093
44008;SP;Quadra;3;0;3804
44008;SP;Reginópolis;3;0;9621
44008;SP;São Luiz do Paraitinga;3;1;10687
44008;SP;Taciba;3;0;6285
44008;SP;Timburi;3;0;2658
44008;SP;Turmalina;3;0;1727
44008;SP;Uru;3;1;1165
44007;MS;Anastácio;3;1;25135
44007;MS;Bandeirantes;3;0;6788
44007;MS;Camapuã;3;0;13711
44007;MS;Terenos;3;0;21806
44007;PR;Bom Jesus do Sul;3;1;3541
44007;PR;Cafezal do Sul;3;0;4044
44007;PR;Cândido de Abreu;3;0;15018
44007;PR;Floresta;3;0;6774
44007;PR;Itapejara d'Oeste;3;0;11964
44007;PR;Ivaí;3;0;13879
44007;PR;Jardim Olinda;3;0;1331
44007;PR;Juranda;3;0;7340
44007;PR;Luiziana;3;1;7262
44007;PR;Marumbi;3;0;4679
44007;PR;Pato Bragado;3;0;5610
44007;PR;Porecatu;3;0;12914
44007;PR;Porto Barreiro;3;0;3237
44007;PR;Santa Amélia;3;0;3324
44007;PR;São José das Palmeiras;3;0;3654
44007;PR;Tamarana;3;1;14797
44007;PR;Ubiratã;3;0;21013
44007;RN;Antônio Martins;3;0;7145
44007;RN;Jardim de Angicos;3;0;2612
44007;RN;Serrinha dos Pintos;3;0;4800
44007;RN;Viçosa;3;0;1718
44007;TO;Abreulândia;3;1;2579
44007;TO;Bom Jesus do Tocantins;3;0;4894
44007;TO;Brejinho de Nazaré;3;0;5497
44007;TO;Pau D'Arco;3;0;4849
44007;TO;Pindorama do Tocantins;3;0;4447
44007;TO;Piraquê;3;0;3028
44007;TO;Presidente Kennedy;3;0;3684
44007;TO;Silvanópolis;3;0;5403
44006;RO;Cabixi;3;0;5312
44003;PB;Bom Jesus;3;0;2561
44003;PB;Borborema;3;0;5263
44003;PB;Jericó;3;0;7739
44003;PB;Lagoa;3;0;4666
44003;PB;Riacho dos Cavalos;3;0;8526
44003;PB;São João do Tigre;3;0;4422
44003;PB;São José dos Cordeiros;3;0;3628
44003;PB;Serra Grande;3;0;2909
44003;PB;Vista Serrana;3;0;3798
44008;BA;Araças;2;0;12177
44008;BA;Arataca;2;0;11019
44008;BA;Baianópolis;2;0;13877
44008;BA;Baixa Grande;2;0;20468
44008;BA;Barra da Estiva;2;0;20598
44008;BA;Barra do Mendes;2;0;13865
44008;BA;Caetanos;2;0;14542
44008;BA;Fátima;2;0;17890
44008;BA;Guajeru;2;0;6937
44008;BA;Iramaia;2;0;8537
44008;BA;Jacaraci;2;0;14842
44008;BA;Jussiape;2;0;6186
44008;BA;Malhada;2;0;16845
44008;BA;Malhada de Pedras;2;0;8393
44008;BA;Nova Redenção;2;0;9118
44008;BA;Ourolândia;2;0;17451
44008;BA;Palmeiras;2;0;9019
44008;BA;Paratinga;2;0;32000
44008;BA;Pedro Alexandre;2;0;16667
44008;BA;Santa Maria da Vitória;2;0;39845
44008;BA;São Miguel das Matas;2;0;11675
44008;BA;Tapiramutá;2;0;17010
44008;BA;Tremedal;2;0;16394
44008;CE;Altaneira;2;0;7586
44008;GO;Alvorada do Norte;2;0;8660
44008;GO;Amorinópolis;2;0;3126
44008;GO;Cabeceiras;2;1;7993
44008;GO;Caldazinha;2;0;3804
44008;GO;Campestre de Goiás;2;0;3630
44008;GO;Campo Alegre de Goiás;2;0;7589
44008;GO;Caturaí;2;0;5070
44008;GO;Edealina;2;0;3699
44008;GO;Guaraíta;2;1;1996
44008;GO;Israelândia;2;0;2800
44008;GO;Jaupaci;2;0;2879
44008;GO;Joviânia;2;1;7387
44008;GO;Monte Alegre de Goiás;2;0;8606
44008;GO;Nova Aurora;2;1;2210
44008;GO;Nova Iguaçu de Goiás;2;0;2929
44008;GO;Ouro Verde de Goiás;2;0;3759
44008;GO;Panamá;2;0;2615
44008;GO;Petrolina de Goiás;2;0;10281
44008;GO;Pontalina;2;0;17819
44008;GO;Sanclerlândia;2;1;7637
44008;GO;Santa Fé de Goiás;2;0;5459
44008;GO;Santa Rosa de Goiás;2;1;2319
44008;GO;Santa Terezinha de Goiás;2;0;8744
44008;GO;Vicentinópolis;2;1;8743
44008;GO;Vila Boa;2;0;6171
44008;MG;Água Comprida;2;0;1999
44008;MG;Alterosa;2;0;14466
44008;MG;Amparo do Serra;2;0;4713
44008;MG;Biquinhas;2;0;2515
44008;MG;Bocaina de Minas;2;0;5090
44008;MG;Bom Jardim de Minas;2;0;6474
44008;MG;Brás Pires;2;0;4333
44008;MG;Cachoeira de Pajeú;2;0;9412
44008;MG;Cachoeira Dourada;2;0;2692
44008;MG;Capetinga;2;0;6920
44008;MG;Capitólio;2;2;8632
44008;MG;Carbonita;2;0;9405
44008;MG;Cascalho Rico;2;0;3075
44008;MG;Comercinho;2;0;6929
44008;MG;Conceição da Barra de Minas;2;0;3954
44008;MG;Cônego Marinho;2;0;7642
44008;MG;Cruzeiro da Fortaleza;2;0;3626
44008;MG;Curral de Dentro;2;0;7729
44008;MG;Durandé;2;0;7841
44008;MG;Engenheiro Navarro;2;0;7242
44008;MG;Francisco Dumont;2;0;5215
44008;MG;Goianá;2;0;3966
44008;MG;Guaraciama;2;1;4972
44008;MG;Igaratinga;2;0;10860
44008;MG;Inconfidentes;2;0;7328
44008;MG;Inhaúma;2;0;6271
44008;MG;Ipuiúna;2;0;10079
44008;MG;Itamogi;2;0;10192
44008;MG;Jampruca;2;0;5404
44008;MG;Jordânia;2;0;10812
44008;MG;Juruaia;2;0;10563
44008;MG;Lassance;2;0;6512
44008;MG;Madre de Deus de Minas;2;0;5098
44008;MG;Mathias Lobato;2;0;3203
44008;MG;Medeiros;2;0;3802
44008;MG;Monte Santo de Minas;2;0;21524
44008;MG;Morro do Pilar;2;0;3182
44008;MG;Nacip Raydan;2;0;3220
44008;MG;Nova Resende;2;0;16723
44008;MG;Nova União;2;0;5725
44008;MG;Oratórios;2;0;4655
44008;MG;Pains;2;0;8283
44008;MG;Pai Pedro;2;0;6089
44008;MG;Pedra do Indaiá;2;0;3972
44008;MG;Piedade do Rio Grande;2;0;4497
44008;MG;Pitangui;2;0;27989
44008;MG;Pouso Alto;2;0;5940
44008;MG;Presidente Juscelino;2;1;3641
44008;MG;Rubelita;2;0;5995
44008;MG;Salto da Divisa;2;0;7009
44008;MG;Santa Helena de Minas;2;0;6366
44008;MG;Santana de Cataguases;2;0;3872
44008;MG;Santana do Manhuaçu;2;0;8674
44008;MG;Santo Antônio do Rio Abaixo;2;0;1765
44008;MG;São Bento Abade;2;0;5286
44008;MG;São Brás do Suaçuí;2;0;3738
44008;MG;São Francisco de Paula;2;0;6527
44008;MG;São Geraldo do Baixio;2;0;4012
44008;MG;São Gonçalo do Sapucaí;2;0;25449
44008;MG;São João da Lagoa;2;0;4915
44008;MG;São Miguel do Anta;2;0;6938
44008;MG;São Roque de Minas;2;0;7051
44008;MG;São Sebastião do Anta;2;0;6555
44008;MG;Senhora do Porto;2;0;3523
44008;MG;Silvianópolis;2;0;6238
44008;MG;Sobrália;2;0;5553
44008;MG;Tabuleiro;2;0;3750
44008;MG;Tiradentes;2;1;7981
44008;MG;Ubaí;2;0;12533
44008;MG;Virgem da Lapa;2;0;13752
44008;MT;Castanheira;2;0;8729
44008;MT;Colniza;2;0;38582
44008;MT;Indiavaí;2;0;2752
44008;MT;Nova Brasilândia;2;0;3829
44008;MT;Novo São Joaquim;2;0;5074
44008;MT;Ribeirãozinho;2;0;2405
44008;MT;Rondolândia;2;0;4001
44008;MT;Salto do Céu;2;0;3365
44008;PE;Santa Filomena;2;0;14477
44008;PI;Barreiras do Piauí;2;0;3348
44008;PI;Cocal dos Alves;2;0;6153
44008;PI;Curral Novo do Piauí;2;0;5343
44008;PI;Geminiano;2;0;5442
44008;PI;Itaueira;2;1;11019
44008;PI;Jaicós;2;0;19104
44008;PI;Santa Filomena;2;0;6253
44008;PI;Socorro do Piauí;2;1;4569
44008;PI;Tanque do Piauí;2;0;2765
44008;PI;Várzea Branca;2;1;4947
44008;PI;Várzea Grande;2;0;4391
44008;RS;Agudo;2;0;16461
44008;RS;Ajuricaba;2;0;7024
44008;RS;Alecrim;2;0;5950
44008;RS;Barros Cassal;2;1;11199
44008;RS;Boa Vista das Missões;2;0;2098
44008;RS;Braga;2;0;3353
44008;RS;Cacequi;2;0;12561
44008;RS;Capão do Cipó;2;0;3651
44008;RS;Centenário;2;0;2891
44008;RS;Cerro Grande do Sul;2;1;12239
44008;RS;Chuí;2;0;6704
44008;RS;Coronel Barros;2;0;2519
44008;RS;Coronel Pilar;2;0;1628
44008;RS;Cristal do Sul;2;0;2847
44008;RS;Guabiju;2;0;1503
44008;RS;Hulha Negra;2;1;6776
44008;RS;Ibiraiaras;2;0;7262
44008;RS;Inhacorá;2;0;2226
44008;RS;Jaguarão;2;0;26680
44008;RS;Jaquirana;2;0;3716
44008;RS;Miraguaí;2;0;4925
44008;RS;Nicolau Vergueiro;2;0;1682
44008;RS;Nova Candelária;2;0;2698
44008;RS;Nova Roma do Sul;2;0;3689
44008;RS;Novo Barreiro;2;0;4164
44008;RS;Paraíso do Sul;2;0;7611
44008;RS;Pareci Novo;2;0;3837
44008;RS;Picada Café;2;0;5742
44008;RS;Pinhal;2;0;2579
44008;RS;Pinheirinho do Vale;2;0;4871
44008;RS;Pinheiro Machado;2;0;12271
44008;RS;Quevedos;2;0;2788
44008;RS;Sagrada Família;2;0;2609
44008;RS;Santo Augusto;2;1;13885
44008;RS;São José do Ouro;2;0;6933
44008;RS;São Vicente do Sul;2;1;8721
44008;RS;Travesseiro;2;0;2336
44008;RS;Unistalda;2;0;2338
44008;SC;Anita Garibaldi;2;0;7133
44008;SC;Bela Vista do Toldo;2;0;6337
44008;SC;Campo Erê;2;0;8526
44008;SC;Guarujá do Sul;2;0;5160
44008;SC;Ibicaré;2;0;3202
44008;SC;Iraceminha;2;0;3976
44008;SC;Irati;2;1;1930
44008;SC;Monte Castelo;2;0;8275
44008;SC;Pinheiro Preto;2;0;3555
44008;SC;Rancho Queimado;2;0;2878
44008;SC;Rio das Antas;2;0;6205
44008;SC;Rio Rufino;2;0;2483
44008;SC;São Cristovão do Sul;2;0;5549
44008;SC;São João do Oeste;2;0;6381
44008;SC;São José do Cerrito;2;0;8295
44008;SP;Águas da Prata;2;0;8180
44008;SP;Álvaro de Carvalho;2;2;5227
44008;SP;Anhembi;2;0;6724
44008;SP;Barra do Chapéu;2;0;5724
44008;SP;Bilac;2;0;8034
44008;SP;Coronel Macedo;2;2;4681
44008;SP;Divinolândia;2;0;11146
44008;SP;Echaporã;2;1;6102
44008;SP;Elisiário;2;0;3651
44008;SP;Iepê;2;1;8159
44008;SP;Inúbia Paulista;2;0;3991
44008;SP;Itaóca;2;0;3328
44008;SP;Itirapuã;2;0;6499
44008;SP;Jumirim;2;0;3367
44008;SP;Luiziânia;2;0;5790
44008;SP;Marabá Paulista;2;0;5853
44008;SP;Marapoama;2;0;3031
44008;SP;Mira Estrela;2;0;3086
44008;SP;Natividade da Serra;2;1;6661
44008;SP;Nova Luzitânia;2;0;4101
44008;SP;Paranapuã;2;0;4078
44008;SP;Parapuã;2;0;10964
44008;SP;Paulicéia;2;0;7366
44008;SP;Paulo de Faria;2;0;8945
44008;SP;Platina;2;0;3550
44008;SP;Poloni;2;1;6059
44008;SP;Pontes Gestal;2;0;2577
44008;SP;Riversul;2;0;5524
44008;SP;Sabino;2;1;5590
44008;SP;Sagres;2;0;2432
44008;SP;Sales;2;1;6331
44008;SP;Salmourão;2;0;5300
44008;SP;Santana da Ponte Pensa;2;0;1487
44008;SP;Santópolis do Aguapeí;2;1;4777
44008;SP;São Francisco;2;0;2821
44008;SP;Sarutaiá;2;0;3638
44008;SP;Taquaral;2;0;2811
44007;MS;Bela Vista;2;0;24629
44007;MS;Eldorado;2;0;12353
44007;MS;Miranda;2;0;28013
44007;MS;Taquarussu;2;0;3588
44007;PR;Antônio Olinto;2;0;7434
44007;PR;Astorga;2;0;26111
44007;PR;Atalaia;2;0;3892
44007;PR;Brasilândia do Sul;2;0;2651
44007;PR;Campo do Tenente;2;1;7971
44007;PR;Diamante do Norte;2;0;5087
44007;PR;Fernandes Pinheiro;2;1;5646
44007;PR;Formosa do Oeste;2;0;6578
44007;PR;Icaraíma;2;0;7904
44007;PR;Iguaraçu;2;0;4404
44007;PR;Inajá;2;0;3109
44007;PR;Iporã;2;0;13926
44007;PR;Iracema do Oeste;2;0;2288
44007;PR;Itaúna do Sul;2;0;2865
44007;PR;Lidianópolis;2;0;3310
44007;PR;Loanda;2;0;23086
44007;PR;Marilândia do Sul;2;0;8836
44007;PR;Mercedes;2;0;5536
44007;PR;Palmital;2;0;13172
44007;PR;Porto Amazonas;2;0;4848
44007;PR;Presidente Castelo Branco;2;0;5306
44007;PR;Quatro Pontes;2;0;4015
44007;PR;Rancho Alegre D'Oeste;2;0;2655
44007;PR;Renascença;2;0;6802
44007;PR;Salto do Lontra;2;0;14785
44007;PR;Santa Lúcia;2;0;3813
44007;PR;São João;2;0;10241
44007;PR;Tibagi;2;0;20522
44007;RN;Bodó;2;0;2223
44007;RN;Francisco Dantas;2;0;2824
44007;RN;Pedra Preta;2;0;2458
44007;RN;São Francisco do Oeste;2;0;4228
44007;RN;Triunfo Potiguar;2;0;3237
44007;TO;Almas;2;0;7055
44007;TO;Brasilândia do Tocantins;2;0;2201
44007;TO;Campos Lindos;2;0;10116
44007;TO;Caseara;2;1;5369
44007;TO;Dois Irmãos do Tocantins;2;0;7198
44007;TO;Ipueiras;2;1;2015
44007;TO;Novo Acordo;2;0;4342
44007;TO;Peixe;2;0;11749
44007;TO;Pium;2;0;7654
44007;TO;Rio dos Bois;2;0;2834
44006;RO;Ministro Andreazza;2;0;9660
44003;PB;Algodão de Jandaíra;2;0;2567
44003;PB;Bernardino Batista;2;0;3501
44003;PB;Boa Ventura;2;0;5366
44003;PB;Bonito de Santa Fé;2;0;11917
44003;PB;Damião;2;0;5330
44003;PB;Diamante;2;0;6552
44003;PB;Emas;2;0;3522
44003;PB;Igaracy;2;0;6117
44003;PB;Santana dos Garrotes;2;0;7031
44003;PB;São Domingos do Cariri;2;0;2615
44003;PB;São José do Brejo do Cruz;2;0;1801
44008;BA;Abaré;1;0;20086
44008;BA;Angical;1;0;13977
44008;BA;Aratuípe;1;1;8825
44008;BA;Biritinga;1;0;15979
44008;BA;Boa Nova;1;0;12633
44008;BA;Bom Jesus da Serra;1;0;9880
44008;BA;Caculé;1;1;23170
44008;BA;Carinhanha;1;0;29018
44008;BA;Catolândia;1;0;3577
44008;BA;Cordeiros;1;0;8614
44008;BA;Coribe;1;0;14194
44008;BA;Elísio Medrado;1;0;8122
44008;BA;Firmino Alves;1;0;5617
44008;BA;Ibicoara;1;0;19571
44008;BA;Itaju do Colônia;1;0;6682
44008;BA;Itaquara;1;0;8319
44008;BA;Itiruçu;1;0;12576
44008;BA;Ituaçu;1;0;18962
44008;BA;Jaborandi;1;0;8385
44008;BA;Jiquiriçá;1;0;14537
44008;BA;Maetinga;1;0;3161
44008;BA;Mundo Novo;1;1;26776
44008;BA;Nova Itarana;1;0;8226
44008;BA;Pedrão;1;0;7347
44008;BA;Ribeirão do Largo;1;0;5812
44008;BA;Ubaíra;1;0;19895
44008;BA;Uibaí;1;0;13887
44008;BA;Wanderley;1;0;12238
